Date,Newspaper,TypeOfArticle,View.Grade,News.Grade,ArticleName,Coresspondent,Summary,Tag1,Tag2,Language,VG.Score,NG.Score,Total.Score
2020-07-09T00:00:00Z,Divaina,News,Neutral,Neutral,Catholic Appointed as Ambassador,NA,A Catholic is appointed as the Ambassador to Norway and Finland.,NA,NA,Sinhala,0,0,0
2020-07-09T00:00:00Z,Dinamina,Short Opinion,Neutral,Neutral,Ranil Disregarded Intelligence Supplied During the LTTE Agreement,Gayan Kumara Weerasinghe,Former Prime Minister Ranil Wickremasinghe disregarded intel during the signing of the Oslo hosted Cease Fire Agreement with the LTTE.,NA,NA,Sinhala,0,0,0
2020-07-09T00:00:00Z,Dinamina,Long Opinion,Neutral,Neutral,The Responsibility of National Security is Burdened by the President,Gayan Kumara Weerasinghe,Former Head of Intelligence testifies. Former Prime Minister was warned not to sign the Oslo hosted Cease Fire Agreement by him.,NA,NA,Sinhala,0,0,0
2020-07-09T00:00:00Z,Mawbima,Long Opinion,Neutral,Neutral,The Responsibility of National Security is Burdened by the President,Gayan Kumara Weerasinghe,Former Head of Intelligence testifies. Former Prime Minister was warned not to sign the Oslo hosted Cease Fire Agreement by him.,NA,NA,Sinhala,0,0,0
2020-07-09T00:00:00Z,Daily FT,News,Neutral,Neutral,Spa Ceylon crosses 100 stores globally,NA,Spa Ceylon has over 100 stores globally. Spa Ceylon has a store in Norway as well.,NA,NA,English,0,0,0
2020-07-09T00:00:00Z,Daily FT,News,Neutral,Neutral,"People’s Leasing secures 3rd place in Transparency International, SL’s first transparency assessment",NA,People's Leasing secures 3rd place in Transparency International assessment. Local agents of Transparency International conducted their local assessments in many countries including Norway.,NA,NA,English,0,0,0
2020-07-09T00:00:00Z,Daily Mirror,News,Neutral,Neutral,Spa Ceylon crosses one hundred stores globally,NA,Spa Ceylon has over 100 stores globally. Spa Ceylon has a store in Norway as well.,NA,NA,English,0,0,0
2020-07-09T00:00:00Z,Daily Mirror,Feature,Neutral,Neutral,Hilton Colombo Is Abuzz,NA,Hilton Colombo has plenty of in-house outlets that should cover everyone’s appetites. The restaurant Il Ponte offers many options including Norwegian Salmon.,NA,NA,English,0,0,0
2020-07-09T00:00:00Z,Daily News,Feature,Neutral,Neutral,HILTON COLOMBO is abuzz,NA,Hilton Colombo has plenty of in-house outlets that should cover everyone’s appetites. The restaurant Il Ponte offers many options including Norwegian Salmon.,NA,NA,English,0,0,0
2020-07-09T00:00:00Z,Virakesari,Editorial,Neutral,Neutral,Is it fair to say that Tamils have no political problem?,NA,"This editorial discusses that the most of the situations in the History, Historic negotiations like peace negotiations and from Thimphu negotiations to Oslo declaration, had been launched between Tamil leaders and then government representatives. But it says at any situations there were no solutions for political problems of Northern and Eastern populace.",NA,NA,Tamil,0,0,0
2020-07-08T00:00:00Z,Aruna,Long Opinion,Negative,Neutral,Using the Muslims Against the Sinhalese,Nalin de Silva,Using minorities to antagonize the majority is something that has been occurring for a long time. Norway is behind the radicalization of Muslims within Sri Lanka and Myanmar.,NA,NA,Sinhala,-1,0,-1
2020-07-08T00:00:00Z,Aruna,Long Opinion,Neutral,Neutral,Dilrukshi Dias Prosecuted Fake Cases Against People,NA,It was revealed to the Presidential Commission yesterday that Dilruksi Dias sought to prosecute individuals on made-up charges. One of these charges was a fake discrepancy regarding the 2001 Cease Fire Agreement meeting in Norway.,NA,NA,Sinhala,0,0,0
2020-07-08T00:00:00Z,Mawbima,News,Neutral,Neutral,Ranil Signed the Cease Fire Agreement in Acceptance that Prabhakaran was a legitimate Political Actor,N. Priyadarshani,A former Northern Province Minister claims that Ranil signed the Norway-hosted Cease Fire Agreement because he recognized the legitimacy of Prabhakaran in the North.,NA,NA,Sinhala,0,0,0
2020-07-08T00:00:00Z,Lankadeepa,Long Opinion,Neutral,Neutral,Vijayakala Should be Arrested for her Statement,Nalaka Sanjiva Dahanayake,"Author argues that Vijayakala should be arrested as she said that had the Cease Fire Agreement was successful, Prabhakaran would be the leader of the North.",NA,NA,Sinhala,0,0,0
2020-07-08T00:00:00Z,Dinamina,News,Neutral,Neutral,Should Expose Extremists-Terrorists without Political Bias,Chandima Karunaratne,Former Minister Patali Champaka Ranawaka talks about extremism and racism in the country. Says that he has written about a variety of issues including the Oslo Cease-Fire Agreement.,NA,NA,Sinhala,0,0,0
2020-07-08T00:00:00Z,Daily FT,Feature,Neutral,Neutral,Hilton Colombo is abuzz,NA,Hilton Colombo has plenty of in-house outlets that should cover everyone’s appetites. The restaurant Il Ponte offers many options including Norwegian Salmon.,NA,NA,English,0,0,0
2020-07-07T00:00:00Z,Aruna,Long Opinion,Neutral,Neutral,Photographers Capture Essence of Scandinavia,Manjula Wijayaratne,Norwegian and Finnish photographers capture images in a unique and abstract manner.,NA,NA,Sinhala,0,0,0
2020-07-07T00:00:00Z,Mawbima,News,Neutral,Neutral,15 Arrested by Navy for Illegal Fishing,NA,15 arrested for illegal fishing off the coast of 'Norway Island' to the North of Sri Lanka,NA,NA,Sinhala,0,0,0
2020-07-07T00:00:00Z,Dinamina,Long Opinion,Negative,Neutral,2001 Election that the United National Party won,NA,Author talks about the political context around the 2001 Election and the events that followed. Mentions the Norway hosted Cease Fire Agreement with the LTTE.,NA,NA,Sinhala,-1,0,-1
2020-07-07T00:00:00Z,Ada,Long Opinion,Negative,Neutral,2001 Election that the United National Party won,NA,Author talks about the political context around the 2001 Election and the events that followed. Mentions the Norway hosted Cease Fire Agreement with the LTTE,NA,NA,Sinhala,-1,0,-1
2020-07-07T00:00:00Z,Ceylon Today,Column,Neutral,Neutral,President Gotabaya and Parliamentary Polls,N. Sathiya Moorthy,President Gotabaya Rajapaksa urges the public to vote in a strong government. He also mentioned that the Former Prime Minister Wickremesinghe signed the Norway-negotiated Cease-fire agreement without consulting the President.,NA,NA,English,0,0,0
2020-07-07T00:00:00Z,Virakesari,Editorial,Neutral,Neutral,Opportunities Should be Made the Most Of,NA,"This editorial discusses the numerous chances that Sri Lanka has had in the past to resolve its ethnicity issues and how, each time around, something occurred to foil the attempt. It reports on the speech made by Minister Mangala Samaraweera to this extent. The period following the signing of the Oslo Cease Fire Agreement is mentioned as an optimal time during which the nation's issues could have been resolved, but this opportunity was ultimately squandered.",NA,NA,Tamil,0,0,0
2020-07-07T00:00:00Z,Virakesari,News,Neutral,Neutral,It is Our Responsibility to Protect the Identity of the Community - Rauff Hakeem,NA,"This report is on a speech made by Rauff Hakeem on the importance of maintaining a community's cultural identity, and how it has been done in the past. The efforts made by A.C.S. Hameed in ensuring that talks were held between the Government and the LTTE prior to the Oslo Cease Fire Agreement are highlighted.",NA,NA,Tamil,0,0,0
2020-07-07T00:00:00Z,Thinakkural,Feature,Neutral,Neutral,Israel's Annexation Attempts Alarm Palestine,NA,This article discusses the potential consequences that would come by if Israel goes ahead with its plan to annex the West Bank. The author highlights the many adverse effects that may come about should this happen. It is mentioned that several European countries - including Norway - are jointly opposed against Israel's plans to so annex the West Bank.,NA,NA,Tamil,0,0,0
2020-07-07T00:00:00Z,Tamil Mirror,Long Opinion,Neutral,Neutral,We will be come with a great plan,Dhurga,"According to Dr. Suren Ragavan, since past 10 years beyond what had been done by political parties of government, by representing public, solving racial discrimination through that to solve Tamil People's problems, during past 70 years Tamil political representatives signed many Contracts and Agreement with rulers.",NA,NA,Tamil,0,0,0
2020-07-06T00:00:00Z,Aruna,Short Opinion,Neutral,Neutral,Tamil National Party received full LTTE Support,NA,2004 General Election was an easy win for the Tamil Coalition as after the 2001 Cease Fire the LTTE was able to publicly support the Tamil Political Parties.,NA,NA,Sinhala,0,0,0
2020-07-06T00:00:00Z,Aruna,Long Opinion,Neutral,Neutral,I felt more Secure in Sri Lanka than the United Kingdom,NA,Sri Lanka does not make it into the UK’s travel list. Norway in list of approved countries British tourists can visit.,NA,NA,Sinhala,0,0,0
2020-07-06T00:00:00Z,Daily Mirror,Editorial,Neutral,Neutral,Lanka fails to make it to Britain’s Quarantine-Exempt Countries,NA,Sri Lanka not included in the ‘Low Risk’ list. Tourists from the UK who visits a country from this list do not need to self-isolate on arrival into England. Norway is in this list however has banned visitors from Britain.,NA,NA,English,0,0,0
2020-07-06T00:00:00Z,Daily Mirror,Long Opinion,Neutral,Neutral,"Mangala, a Reflection of COVID-19 “National Crisis”",NA,"Author revisits the politics of former Minister Mangala Samaraweera. Author points out that while he articulates strong principles now, he schemed against the 2002 Cease Fire Agreement brokered by the Norwegian Government.",NA,NA,English,0,0,0
2020-07-06T00:00:00Z,Ceylon Today,News,Neutral,Neutral,Navy apprehend 15 for illegal fishing,NA,Navy apprehend 15 for illegal fishing off the coast of Norway Island.,NA,NA,English,0,0,0
2020-07-06T00:00:00Z,Ceylon Today,Short Opinion,Neutral,Neutral,Renewable energy firms urged to clean up act on human rights,Megan Rowling,Renewable Energy Firms are urged to clean up on issues regarding respecting local land rights. An instance where local communities pushed back on such firms is when in Norway a wind-farm was challenged by reindeer herders.,NA,NA,English,0,0,0
2020-07-06T00:00:00Z,Virakesari,News,Neutral,Neutral,"8 former LTTE Members, Arrested in 2003, are Released",Pattiruppu Reporter,"This report details the result of the Court of Appeal suit against 8 former LTTE cadres, who had been arrested in territory controlled by the Government in 2003 (after the Oslo Cease Fire Agreement had been signed) with weapons. All 8 have been acquitted for failure of the prosecution to prove their guilt beyond reasonable doubt.",NA,NA,Tamil,0,0,0
2020-07-05T00:00:00Z,Aruna,Long Opinion,Neutral,Neutral,"The Aunt of the Country, Sybil Aunt.",Madushani Kodituwakku,Remembering Sybil Wettasinghe. Some of her works were translated into many languages including Norwegian.,NA,NA,Sinhala,0,0,0
2020-07-05T00:00:00Z,Divaina,News,Negative,Neutral,Country Saves 5 Billion USD Annually from Expenses on Oil and Coal,NA,Ven Athuriliye Ratane plots out a plan for the development in the country. Says that Former President Chandrika signed Cease Fire Agreements and betrayed the country.,NA,NA,Sinhala,-1,0,-1
2020-07-05T00:00:00Z,Divaina,Long Opinion,Negative,Neutral,How Sri Lanka was Entrapped into the American Military Plans,Keerthi Warnakulasuriya,Author provides analysis on the parties involved in the MCC deal. Argues that the same entities behind the 2002 Ceasefire Agreement are behind the advising of the MCC Deal,NA,NA,Sinhala,-1,0,-1
2020-07-05T00:00:00Z,Aruna,Long Opinion,Neutral,Neutral,I felt more Secure in Sri Lanka than the United Kingdom,NA,Sri Lanka does not make it into the UK’s travel list. Norway in list of approved countries British tourists can visit.,NA,NA,Sinhala,0,0,0
2020-07-05T00:00:00Z,Aruna,Short Opinion,Neutral,Neutral,Tamil National Party received full LTTE Support,NA,2004 General Election was an easy win for the Tamil Coalition as after the 2001 Cease Fire the LTTE was able to publicly support the Tamil Political Parties.,NA,NA,Sinhala,0,0,0
2020-07-05T00:00:00Z,Deshaya,Long Opinion,Neutral,Neutral,A Pencil that Addressed the Colourful World,NA,Sybil Wettasinghe has passed away. Some of her books have been translated into Norwegian among other languages.,NA,NA,Sinhala,0,0,0
2020-07-05T00:00:00Z,The Island,Long Opinion,Neutral,Neutral,"""Aiya, I will do the work, you do the politics.”",Rajan Philips,Author provides political context in the status quo in the run up to the elections. Mentions the withdrawal of the MCC in 2008 when the government decided to abrogate the Cease Fire Agreement.,NA,NA,English,0,0,0
2020-07-05T00:00:00Z,The Island,Feature,Neutral,Neutral,"The Cruise Industry is, Put Simply, Donald Trump Personified!",Selvam Canagaratna,"The Cruise Ship Industry is often exploitative and circumvents basic labour laws. The first instance of a cruise ship was an Israeli who co-founded a Cruise line with an individual from Oslo, Norway.",NA,NA,English,0,0,0
2020-07-05T00:00:00Z,The Island,News,Neutral,Neutral,Hilton Colombo Is Abuzz,NA,Hilton Colombo has plenty of in-house outlets that should cover everyone’s appetites. The restaurant Il Ponte offers many options including Norwegian Salmon.,NA,NA,English,0,0,0
